listing_id,listing_name,host_id,host_name,neighbourhood_group,lat_lon,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
283090,Spacious East Village Apartment,511175,Luis,"East Village, Manhattan",40.7241;-73.97899,Entire home/apt,"$180,00.-",7,24,10/8/18,0.26,2,125
283184,Huge Williamsburg Loft..Perfect for Big Groups!,1427381,Elizabeth,"Williamsburg, Brooklyn",40.70766;-73.95191,Entire home/apt,"$300,00.-",7,0,,,2,354
283272,Stylish Garden House - Trendy area,524730,Oz,"Williamsburg, Brooklyn",40.71422;-73.9484,Entire home/apt,"$100,00.-",19,5,3/8/16,0.06,2,6
283550,Hells Kitchen Ground Fl 1-bedroom,1476954,Jose,"Hell's Kitchen, Manhattan",40.76001;-73.99133,Entire home/apt,"$175,00.-",3,10,21/4/19,0.23,1,0
284208,Pre War Park Slope on Prospect Park,1366270,Louisa,"South Slope, Brooklyn",40.66441;-73.97974,Private room,"$65,00.-",4,36,12/11/18,0.47,2,80
284855,Charming Apt in the Best Location!,1482460,Dara,"West Village, Manhattan",40.73362;-74.00923,Entire home/apt,"$240,00.-",5,94,19/6/19,1.1,1,134
285442,Huge room with private balcony,1475866,Jesper,"East Village, Manhattan",40.73119;-73.98819,Private room,"$300,00.-",6,1,6/5/13,0.01,1,0
285492,Amazing 1 bedroom apt with NYC View,1486034,Eric,"Chelsea, Manhattan",40.74494;-73.9998,Entire home/apt,"$385,00.-",1,63,3/8/18,0.71,1,364
285716,Great spacious room by the L train!,1487126,Anamaria,"Bushwick, Brooklyn",40.69657;-73.9129,Private room,"$47,00.-",15,5,11/9/13,0.06,1,0
286662,Charming Brooklyn Studio,1491538,Erika,"Crown Heights, Brooklyn",40.67106;-73.95463,Entire home/apt,"$110,00.-",3,238,2/7/19,2.6,1,297
286838,Private Room in Brownstone,1492339,Karin,"Harlem, Manhattan",40.80748;-73.95589,Private room,"$75,00.-",2,101,31/10/15,1.1,1,0
287397,Bed Stuy Pride! Welcome to Brooklyn,1029021,Jameelah,"Bedford-Stuyvesant, Brooklyn",40.68991;-73.93179,Entire home/apt,"$100,00.-",3,21,24/6/19,0.23,3,43
287408,Lovely Hell's Kitchen Studio...,1495090,Carey,"Hell's Kitchen, Manhattan",40.76147;-73.99152,Entire home/apt,"$165,00.-",2,72,31/7/18,0.82,1,10
287417,HOT SPOT FOR 20 AND 30 SOMETHING'S,1495196,Yvette,"Bedford-Stuyvesant, Brooklyn",40.68174;-73.91921,Entire home/apt,"$300,00.-",2,40,23/6/19,0.68,1,0
287421,"Cozy, Clean Cobble Hill Brownstone",1495141,Keow,"Cobble Hill, Brooklyn",40.68538;-74.00056,Entire home/apt,"$140,00.-",3,103,1/8/17,1.13,1,189
287481,Bright Loft Apt w Skylight in Wburg,1495502,Olly,"Williamsburg, Brooklyn",40.70839;-73.94289,Entire home/apt,"$120,00.-",6,66,1/5/19,0.72,2,17
287839,"Cozy, beautiful doormen studio-",1498424,Hibo,"Fort Greene, Brooklyn",40.69018;-73.98107,Entire home/apt,"$175,00.-",3,35,27/6/19,0.4,1,289
287845,Carroll Gardens Gem-2BD with Garden,1496847,Paul & Ewa,"Carroll Gardens, Brooklyn",40.68128;-73.99522,Entire home/apt,"$275,00.-",31,121,1/7/19,1.33,1,305
289020,Sunny 1BR Center of East Village!,347036,Jasmine,"East Village, Manhattan",40.72948;-73.98694,Entire home/apt,"$179,00.-",8,15,29/8/18,0.19,1,0
289037,"2BR in Cobble Hill, Brooklyn, NY",632334,Michael,"Carroll Gardens, Brooklyn",40.68353;-73.9914,Entire home/apt,"$189,00.-",2,13,5/9/16,0.18,1,0
289288,Perfect East Village Apartment,1502469,Max,"East Village, Manhattan",40.72506;-73.98865,Entire home/apt,"$219,00.-",2,129,11/5/19,1.42,1,2222
289665,Decorators 5-Star Flat West Village,1503831,Elle,"West Village, Manhattan",40.72891;-74.00293,Entire home/apt,"$450,00.-",20,157,11/8/16,1.71,1,0
289703,Beautiful SoHo Luxury Apartment,815741,Geoff,"SoHo, Manhattan",40.7253;-73.99916,Entire home/apt,"$249,00.-",5,8,26/11/16,0.11,1,0
289958,2 Rooms in Cottage NYC,1454655,Ronaldo,"Long Island City, Queens",40.75295;-73.93228,Private room,"$65,00.-",2,5,9/9/14,0.06,1,362
289995,Zen Minimalist w/Garden- Bedford L Stop,1505217,Pia,"Greenpoint, Brooklyn",40.71947;-73.95252,Entire home/apt,"$250,00.-",4,46,23/6/19,0.52,1,121
290457,Between Two Bridges 2BD -Whole Apt!,207124,Mikki & Bazi,"Chinatown, Manhattan",40.71283;-73.99703,Entire home/apt,"$139,00.-",30,37,16/2/19,0.41,1,153
291524,BIG LUXURY LINCOLN CENTER AREA STUDIO + !!,1470688,Philip,"Upper West Side, Manhattan",40.77338;-73.98887,Entire home/apt,"$209,00.-",7,14,25/6/19,0.16,1,205
291714,Brooklyn Beauty - Large 2 bedroom Apartment,1321504,Rohan,"Crown Heights, Brooklyn",40.67385;-73.94405,Entire home/apt,"$120,00.-",5,37,15/4/18,0.45,1,310
291812,"Entire Apartment in Astoria, 15mins from Manhattan",1509416,Natalia,"Astoria, Queens",40.76856;-73.91828,Entire home/apt,"$70,00.-",5,1,30/8/16,0.03,1,0
292047,Gorgeous pvt room in West Village,1490696,Alejandra,"West Village, Manhattan",40.73908;-74.00378,Private room,"$90,00.-",3,209,4/7/19,2.38,1,236
292121,1 bedroom apt in Midtown West,169927,Hubert,"Hell's Kitchen, Manhattan",40.7625;-73.9869,Entire home/apt,"$199,00.-",3,4,12/9/18,0.07,1,200
292266,Sunny and spacious bedroom,1513294,Urszula,"Bushwick, Brooklyn",40.69755;-73.91187,Private room,"$50,00.-",60,17,1/4/19,0.19,2,74
292637,Beautiful Spacious One Bedroom,1021834,Svetlana,"Crown Heights, Brooklyn",40.67335;-73.96,Entire home/apt,"$100,00.-",5,0,,,1,0
293004,Room next to Columbia Uni.,910719,Sena,"Harlem, Manhattan",40.80497;-73.95146,Entire home/apt,"$110,00.-",1,0,,,1,0
293837,"Big Apt for Funky Art /Music Lovers, Outdoor Patio",1495502,Olly,"Williamsburg, Brooklyn",40.70736;-73.94331,Entire home/apt,"$157,00.-",4,54,11/6/19,0.66,2,12
294227,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,"Greenpoint, Brooklyn",40.73683;-73.9543,Entire home/apt,"$199,00.-",3,43,22/6/19,0.49,28,84
294239,NYC Summer Getaway | Full Home 2BR,1521432,Carmen,"Astoria, Queens",40.76444;-73.92607,Entire home/apt,"$192,00.-",3,7,18/4/17,0.08,1,0
294242,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,"Greenpoint, Brooklyn",40.7389;-73.95395,Entire home/apt,"$199,00.-",3,75,5/6/19,0.93,28,84
294250,Beautiful New Garden Apartment ,45682,Irina,"Upper West Side, Manhattan",40.77611;-73.97808,Entire home/apt,"$150,00.-",1,88,7/6/19,0.99,1,0
294259,Loft Suite @ Box House Hotel,417504,The Box House Hotel,"Greenpoint, Brooklyn",40.73806;-73.95462,Entire home/apt,"$199,00.-",3,73,30/6/19,0.84,28,56
294263,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,"Greenpoint, Brooklyn",40.73661;-73.95479,Entire home/apt,"$199,00.-",3,89,1/7/19,1.06,28,62
294280,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,"Greenpoint, Brooklyn",40.73857;-73.95435,Entire home/apt,"$199,00.-",3,23,23/4/19,0.26,28,81
294297,"Lovely apt in Williamsburg, BK",1521604,Summer,"Williamsburg, Brooklyn",40.711;-73.96225,Entire home/apt,"$105,00.-",3,11,23/6/19,0.16,1,0
294353,Williamsburg HUGE SUNNY next2train!,430188,Pam,"Williamsburg, Brooklyn",40.70686;-73.95365,Private room,"$135,00.-",28,84,16/2/19,1.12,6,310
294490,Loft Suite @ Box House Hotel,417504,The Box House Hotel,"Greenpoint, Brooklyn",40.73857;-73.95299,Entire home/apt,"$199,00.-",3,54,10/6/19,0.61,28,60
294717,Modern apartment w/ gorgeous view,1523610,Marissa,"Williamsburg, Brooklyn",40.71095;-73.95239,Private room,"$125,00.-",3,17,20/5/15,0.19,1,0
295231,"Sunny, clean br available",1387286,Felicia,"Williamsburg, Brooklyn",40.70918;-73.94881,Private room,"$60,00.-",7,1,24/3/14,0.02,2,0
295379,Have Whole Apt! Prime Williamsburg!,1525761,Ric,"Williamsburg, Brooklyn",40.71685;-73.96573,Entire home/apt,"$85,00.-",1,73,19/6/19,0.89,1,0
295998,Panoramic View Central Park & NYC,568585,Alan,"Upper West Side, Manhattan",40.7909;-73.96762,Entire home/apt,"$300,00.-",3,36,1/5/19,0.47,1,29
296345,E Williamsburg Apartment with Yard,496164,Todd,"Williamsburg, Brooklyn",40.71143;-73.94159,Private room,"$75,00.-",2,98,31/5/19,1.07,2,264
296361,Nice Private Room Beauty in Queens,1528912,Weiwei,"Elmhurst, Queens",40.737;-73.87444,Private room,"$55,00.-",1,63,18/5/19,0.89,2,341
296658,Sublet in Brooklyn/Lefferts Gardens,1530106,Glenn,"Crown Heights, Brooklyn",40.66469;-73.96091,Private room,"$44,00.-",5,2,21/9/17,0.09,1,0
296717,"Cozy Corner, Bedford Ave  Brooklyn!",1530310,Jacques,"Bedford-Stuyvesant, Brooklyn",40.68855;-73.95405,Private room,"$55,00.-",5,18,10/10/18,0.2,3,0
296844,"HISTORIC WILLIAMSBURG, BKLYN #1",839679,Brady,"Williamsburg, Brooklyn",40.71653;-73.95554,Private room,"$30,00.-",3,24,4/12/13,0.28,3,0
297611,Inexpensive apartment in exchange for cat-care,997124,Alison,"Fort Greene, Brooklyn",40.69309;-73.97074,Private room,"$35,00.-",3,1,13/5/18,0.07,1,0
297962,"Private room in 2 br Apt, Wburg, BK",1535987,Sergio,"Williamsburg, Brooklyn",40.70638;-73.96627,Private room,"$70,00.-",1,2,2/1/18,0.05,1,363
298073,"Bright, Airy Williamsburg Apt",1536533,Irina,"Williamsburg, Brooklyn",40.71629;-73.95786,Entire home/apt,"$130,00.-",14,23,8/11/16,0.25,1,25
298759,Large Double Room  Queenbed Wifi,1539749,Edward,"Bedford-Stuyvesant, Brooklyn",40.68622;-73.94675,Private room,"$52,00.-",2,93,7/7/19,1.12,4,0
298854,"Low$pacious in Williamsburg, Bklyn",1412944,Jason,"Williamsburg, Brooklyn",40.71635;-73.94609,Private room,"$75,00.-",3,0,,,1,3599
299062,1 Bdrm in 2 Bdrm Apt in Upper East Lux Drmn Bldng,236421,Jessica,"Upper East Side, Manhattan",40.77272;-73.95307,Private room,"$190,00.-",3,0,,,2,0
299078,Charming 1BD in SoHo,787261,L,"SoHo, Manhattan",40.72509;-74.00304,Entire home/apt,"$250,00.-",5,152,23/6/19,1.69,1,109
299531,Feel like you never leave your home,1220404,Tom,"East New York, Brooklyn",40.66795;-73.89232,Entire home/apt,"$100,00.-",1,119,30/6/19,1.39,2,289
299699,Sunny apartment  in Greenpoint,1557998,Eliza,"Greenpoint, Brooklyn",40.72582;-73.95843,Entire home/apt,"$130,00.-",4,9,2/4/18,0.1,1,188
301034,Furnished Bedroom with private half bath,1550578,Ron,"Harlem, Manhattan",40.80637;-73.95433,Private room,"$140,00.-",2,44,26/6/19,0.49,1,260
302057,Sunny private room featured in film,1555897,Alice,"Flatbush, Brooklyn",40.64387;-73.96855,Private room,"$75,00.-",2,158,2/1/19,1.77,1,168
302758,Sunny 1BR East Harlem Apartment,8605,Dimitry,"East Harlem, Manhattan",40.7968;-73.93611,Entire home/apt,"$150,00.-",7,12,26/3/16,0.14,1,0
303345,The best studio in town,1561505,Ibrahima,"East Harlem, Manhattan",40.79596;-73.94463,Entire home/apt,"$90,00.-",3,51,4/5/19,0.57,1,311
303462,Fully Furnished 1B/1BTH UWS GEM  1 YR Sublease,1562045,Antonio,"Upper West Side, Manhattan",40.78012;-73.98439,Entire home/apt,"$295,00.-",1,0,,,1,146
304799,Penthouse Studio by Central Park,185753,Carolyn,"Upper West Side, Manhattan",40.77508;-73.9799,Entire home/apt,"$150,00.-",2,11,9/6/19,0.13,1,2
305211,Your Own 2 Br Apt Bedford and Grand,1570170,Kristina,"Williamsburg, Brooklyn",40.71532;-73.96064,Entire home/apt,"$180,00.-",3,236,18/6/19,2.74,2,242
306702,Spacious + Sunny Studio in Ft. Greene Brooklyn!,1577493,Tina,"Fort Greene, Brooklyn",40.68786;-73.97421,Private room,"$135,00.-",3,16,1/9/18,0.18,1,0
306799,2 rooms; private entrance & bath!,1577961,Oona,"Bushwick, Brooklyn",40.70793;-73.91987,Private room,"$65,00.-",5,123,28/2/19,1.42,1,46
309342,Giant Sunny Bedroom & Private Bath in my Apartment,1586945,Ben,"Upper West Side, Manhattan",40.79044;-73.97513,Private room,"$99,00.-",3,14,19/8/15,0.22,1,365
310220,Prime location! Backyard & outdoor shower! Unique!,1590548,Magdalena,"Greenpoint, Brooklyn",40.72668;-73.95762,Private room,"$149,00.-",14,65,30/12/18,0.73,1,364
310272,"Private Room in Artist's Home, Stapleton, SI",1390555,Jonathan,"Clifton, Staten Island",40.62318;-74.07848,Private room,"$59,00.-",1,50,3/6/19,0.56,1,352
310325,Large Sunny Bedroom with Bay Window,745069,Kimberly,"Harlem, Manhattan",40.82286;-73.94596,Private room,"$75,00.-",3,33,10/6/19,0.39,3,301
310338,Harlem/Hamilton Heights Sunny Room,745069,Kimberly,"Harlem, Manhattan",40.82451;-73.94457,Private room,"$75,00.-",3,30,1/1/19,0.35,3,322
310524,Clinton Hill Duplex near Pratt w/Balcony!,1597481,Mary,"Bedford-Stuyvesant, Brooklyn",40.69348;-73.95927,Private room,"$75,00.-",3,13,31/1/19,0.15,1,298
310796,"Sunny 1 BR, West 80s & Central Park",1385157,Brian,"Upper West Side, Manhattan",40.78443;-73.97399,Entire home/apt,"$109,00.-",30,18,7/6/19,0.2,5,285
311003,"2 BD / 2BA WITH GARDEN, SLEEPS 6",72747,Karen,"Crown Heights, Brooklyn",40.67679;-73.95639,Entire home/apt,"$225,00.-",4,1,21/4/13,0.01,1,342
311343,COMFORTABLE ROOM,1601664,Junior,"East Harlem, Manhattan",40.79107;-73.94381,Private room,"$86,00.-",3,216,14/5/19,2.44,1,250
311356,Charming Ridgewood Soulful  Walk-Up,142147,Richard,"Ridgewood, Queens",40.70215;-73.91139,Private room,"$52,00.-",2,98,1/5/19,1.09,1,326
312429,"Comfortable, well-appointed room",1606222,P,"Prospect Heights, Brooklyn",40.67339;-73.96519,Private room,"$100,00.-",2,61,2/6/19,0.86,1,90
313890,2ND AVENUE OFF HOUSTON/LOFTLIKE STU,1613244,Ariel,"Lower East Side, Manhattan",40.72209;-73.99274,Entire home/apt,"$99,00.-",30,13,23/4/19,0.34,9,289
314982,Share in NYC's trendy East Village,1617817,Chris,"East Village, Manhattan",40.73171;-73.98717,Private room,"$89,00.-",3,136,1/7/19,1.52,1,193
316238,Historic Brooklyn 2-Bedroom Apt,279078,Andrew & Markus,"Bedford-Stuyvesant, Brooklyn",40.69213;-73.951,Entire home/apt,"$135,00.-",2,39,9/6/19,0.47,2,293
317838,APT W/ OUTDOOR SPACE!! LONG TERM RENTAL PREFERRED!,1631400,Sean And Kiana,"West Village, Manhattan",40.73237;-74.00608,Entire home/apt,"$199,00.-",14,65,1/7/19,0.73,1,155
317905,Come and go as  you please in BKLN!,1631733,Jane,"Kensington, Brooklyn",40.64354;-73.97777,Entire home/apt,"$89,00.-",3,62,2/1/19,0.71,1,189
318021,Room in Huge 1200sf W Harlem Suite,1632149,Michael,"Harlem, Manhattan",40.80343;-73.9531,Private room,"$110,00.-",3,47,30/6/19,0.57,1,248
318187,"Huge, Sunny, Open Loft in Brooklyn",1633100,Ana,"Bushwick, Brooklyn",40.70462;-73.9228,Entire home/apt,"$120,00.-",2,42,20/6/19,0.48,1,238
319724,Cozy Nook in Heart of Williamsburg,1639120,Jason,"Williamsburg, Brooklyn",40.71394;-73.96267,Private room,"$59,00.-",3,207,16/6/19,2.29,2,284
319798,Peaceful Room...,9647066,Maria Luiza,"Bay Ridge, Brooklyn",40.6339;-74.02035,Private room,"$49,00.-",4,72,3/7/19,0.81,2,343
319844,Cute Room in Historic Loft!,1639884,Nora,"Greenpoint, Brooklyn",40.73028;-73.95927,Private room,"$79,00.-",14,22,2/5/19,0.25,1,268
320865,Harlem on the Range,1643782,Katy,"Harlem, Manhattan",40.8076;-73.94433,Entire home/apt,"$135,00.-",30,25,31/3/19,0.28,1,249
320876,Amazing Park Slope Duplex with Deck,516347,Lillian,"South Slope, Brooklyn",40.66485;-73.98343,Entire home/apt,"$185,00.-",2,215,30/6/19,2.42,1,291
320877,Entire 2 Bedroom Apartment in Williamsburg,1366194,Fabiana,"Williamsburg, Brooklyn",40.71279;-73.95852,Entire home/apt,"$225,00.-",4,26,24/6/17,0.73,1,0
321014,Big Bright E Village 2BR (Baby Nursery),1644452,Erin,"Gramercy, Manhattan",40.73294;-73.98282,Entire home/apt,"$245,00.-",5,18,2/1/18,0.21,1,0
321136,Private Manhattan Studio on Harlem/Heights Border,1644999,Candice,"Washington Heights, Manhattan",40.83456;-73.9457,Entire home/apt,"$115,00.-",3,18,31/12/18,0.21,1,31
322037,"Luxury Williamsburg, Brooklyn LOFT",1649300,James,"Williamsburg, Brooklyn",40.72091;-73.95814,Entire home/apt,"$325,00.-",2,320,7/7/19,3.6,1,0
322604,Artist Loft-McCarren Park-Williamsburg-BrooklynNYC,1651591,Todd,"Williamsburg, Brooklyn",40.71819;-73.95414,Private room,"$95,00.-",2,160,2/7/19,1.8,2,79
322974,Chelsea/Meat Packing  Artist Space!,1610852,Amanda,"West Village, Manhattan",40.73887;-74.00342,Private room,"$120,00.-",2,78,8/2/19,1.22,1,0
323706,Elegant Spacious Family Townhouse,6064192,Ted And Diane,"Upper West Side, Manhattan",40.77892;-73.98238,Entire home/apt,"$499,00.-",30,64,3/8/18,0.72,1,157
324115,Large Master Bedroom - Williamsburg,1639120,Jason,"Williamsburg, Brooklyn",40.71336;-73.96192,Private room,"$75,00.-",2,219,19/6/19,2.44,2,277
324517,Central Park Fifth Av MET Museum,1660724,S,"Upper East Side, Manhattan",40.77688;-73.96177,Private room,"$109,00.-",1,66,10/12/17,0.94,1,353
324800,Real Williamsburg Artist Loft,1661965,Mathias,"Williamsburg, Brooklyn",40.71368;-73.94478,Entire home/apt,"$160,00.-",3,25,22/12/18,0.29,1,0
325429,Lovely Upper East Yorkville 1 BDRM,92788,Sara,"Upper East Side, Manhattan",40.7761;-73.95265,Entire home/apt,"$219,00.-",4,102,28/6/19,1.15,2,280
326832,Cozy Upper East Side Studio,668564,Nitzan,"Upper East Side, Manhattan",40.77471;-73.95574,Entire home/apt,"$159,00.-",2,32,23/6/19,0.47,1,7
326956,"Large Cozy Room #2, Landmark Home 1 Block to PRATT",51038,Erica,"Clinton Hill, Brooklyn",40.68625;-73.96446,Private room,"$180,00.-",3,15,22/4/19,0.18,6,2666
327521,"Lovely studio in East Village, NY",82896,Esther,"East Village, Manhattan",40.725;-73.98851,Entire home/apt,"$150,00.-",5,1,16/11/15,0.02,1,0
327778,NYC Summer Discount  1 BR Gramercy Apt,1675255,Jill,"Kips Bay, Manhattan",40.74016;-73.97665,Entire home/apt,"$106,00.-",3,12,30/6/19,0.14,1,271
328040,"Awesome views, Central location",1676487,Robyn,"Midtown, Manhattan",40.75023;-73.98293,Entire home/apt,"$299,00.-",10,19,11/6/19,0.27,1,101
328693,Spacious Manhattan Apartment near Central Park,1013131,Joseph,"Upper West Side, Manhattan",40.78867;-73.96809,Entire home/apt,"$179,00.-",3,297,24/6/19,3.37,1,205
328744,Entire Apt: Sunny 2bd! 15min to NYC,890215,Duane,"Crown Heights, Brooklyn",40.66604;-73.95914,Entire home/apt,"$165,00.-",3,12,7/7/19,0.13,1,343
329064,Your Historic House in Brooklyn,1680375,Marc,"Flatbush, Brooklyn",40.63593;-73.96076,Entire home/apt,"$500,00.-",4,9,2/1/17,0.11,1,0
329310,Creative Director's Chinatown Loft,1681546,Todd,"Chinatown, Manhattan",40.71638;-73.99167,Entire home/apt,"$250,00.-",15,9,14/5/16,0.1,1,190
329385,"HOSTING YOUR COZY,  ECLECTIC MILIEU FOR NYC VISIT",312288,Paula,"Inwood, Manhattan",40.86658;-73.92558,Private room,"$87,00.-",7,46,25/5/19,0.62,2,310
333189,Charming private room in New-York,1697784,Jonathan,"Williamsburg, Brooklyn",40.71179;-73.96449,Private room,"$79,00.-",4,42,24/6/19,0.47,2,52
333323,Cozy bedroom near Times Square,1698391,Pat,"Hell's Kitchen, Manhattan",40.76186;-73.99165,Private room,"$75,00.-",2,118,1/7/19,2.11,3,312
334607,Artist's Flat in Historic Building #10263,52043,Patrick,"Williamsburg, Brooklyn",40.71417;-73.95917,Entire home/apt,"$200,00.-",30,53,3/5/19,0.6,1,0
334781,Queen size sofa bed in Harlem,547177,Chryslaine,"Harlem, Manhattan",40.82772;-73.93877,Private room,"$80,00.-",1,15,24/6/19,0.21,1,329
335797,Bklyn 6 Beds 1 Bathroom Rental 2,1709216,Steve And Heather,"East Flatbush, Brooklyn",40.63602;-73.94607,Entire home/apt,"$115,00.-",3,64,11/5/19,0.72,4,333
335819,Bklyn 4 Beds 1 Bathroom Rental 3,1709216,Steve And Heather,"East Flatbush, Brooklyn",40.63759;-73.9459,Entire home/apt,"$115,00.-",3,51,27/4/19,0.58,4,327
335820,4 Beds 2 Bathrooms Rental 1,1709216,Steve And Heather,"East Flatbush, Brooklyn",40.63611;-73.94637,Entire home/apt,"$120,00.-",3,79,29/4/19,0.88,4,349
336220,Stylish & Quiet NYC Retreat!,1711529,Jason,"Harlem, Manhattan",40.803;-73.95278,Private room,"$125,00.-",3,202,19/6/19,2.29,1,217
339456,"Bright, new luxury apartment in doorman building",1723485,Mary,"Upper West Side, Manhattan",40.79526;-73.9655,Entire home/apt,"$387,00.-",1,23,31/12/18,0.63,1,0
341525,TIMES SQUARE MASTER BEDROOM!,1732559,J,"Hell's Kitchen, Manhattan",40.75763;-73.99482,Private room,"$95,00.-",6,62,1/6/19,0.76,2,80
341982,"Lincoln Center Studio, Clean&Sunny!",483013,Yj,"Upper West Side, Manhattan",40.77577;-73.98258,Entire home/apt,"$99,00.-",2,36,23/8/15,0.45,1,0
342027,Serenity amidst the busy city,168417,Marie,"Upper East Side, Manhattan",40.77631;-73.95289,Entire home/apt,"$121,00.-",1,16,16/6/19,0.19,2,351
342965,Super Clean Apt by Columbus Circle,1740233,Gladys,"Hell's Kitchen, Manhattan",40.76774;-73.9892,Entire home/apt,"$350,00.-",4,24,21/9/17,0.27,1,362
342995,Unique private room and bathroom in Brownstone,1740216,Laura,"Harlem, Manhattan",40.81169;-73.94355,Private room,"$75,00.-",2,77,1/7/19,0.88,2,144
343276,TIMES SQUARE HOUSE!,1732559,J,"Hell's Kitchen, Manhattan",40.75782;-73.99349,Private room,"$95,00.-",5,110,26/5/19,1.27,2,43
343971,Beautiful Room in a Beautiful New NYC Apartment,10609846,Ben,"Harlem, Manhattan",40.83177;-73.95,Private room,"$89,00.-",1,56,16/7/18,0.64,1,365
344019,Best West Village/Meatpacking Space,1746209,R.,"West Village, Manhattan",40.73104;-74.00879,Private room,"$195,00.-",1,7,7/6/12,0.08,1,129
344068,21 day Chelsea Apartment rental,1745312,Steven,"Flatiron District, Manhattan",40.74253;-73.9916,Private room,"$160,00.-",21,0,,,1,0
344092,"Heavy Sun, Quiet, Arty 1 Bedroom",1745402,Tony,"Sunset Park, Brooklyn",40.64372;-74.02066,Entire home/apt,"$70,00.-",18,19,13/7/16,0.22,1,0
346248,Cosy apartment in West Village,1755339,Julie,"Greenwich Village, Manhattan",40.72886;-74.00013,Private room,"$100,00.-",3,7,31/5/15,0.09,1,0
346805,Spacious Lower East Side Apt in NYC,562614,Beth,"Lower East Side, Manhattan",40.71868;-73.99017,Entire home/apt,"$140,00.-",1,53,28/10/14,0.6,1,0
347865,ARTY 2 BED EAST VILLAGE GEM,251176,Jason,"East Village, Manhattan",40.72143;-73.98117,Entire home/apt,"$189,00.-",3,265,24/6/19,2.99,2,355
349841,Williamsburg Loft: Amazing Sublet,202507,Nom,"Williamsburg, Brooklyn",40.71682;-73.96369,Private room,"$160,00.-",5,0,,,1,0
350168,Artist 2BR in Park Slope w/backyard,1774431,Kate,"Park Slope, Brooklyn",40.67725;-73.9821,Entire home/apt,"$178,00.-",30,8,2/1/18,0.1,1,280
350525,Spacious 2BR near Botanic Garden,74777,Niki & Colin,"Crown Heights, Brooklyn",40.66888;-73.95292,Entire home/apt,"$145,00.-",14,46,19/6/18,0.52,1,38
351530,Gorgeous brownstone next to park!,1747222,Sascha,"Park Slope, Brooklyn",40.67188;-73.97533,Entire home/apt,"$125,00.-",5,6,4/11/18,0.08,1,31
351859,Exquisite Spacious Studio in Midtown,417652,Ron,"Chelsea, Manhattan",40.74964;-73.99158,Entire home/apt,"$265,00.-",4,75,1/7/19,0.86,1,324
352651,COMFORTABLE LARGE ROOM,1785800,Marvet,"Prospect-Lefferts Gardens, Brooklyn",40.65846;-73.95057,Private room,"$77,00.-",5,11,23/6/19,0.13,3,365
352864,Cute Private room in Upper East Side #14,1786901,Shai,"Upper East Side, Manhattan",40.78164;-73.94717,Private room,"$60,00.-",3,5,29/6/19,1.47,9,0
353317,Lower East Side 1bedroom apt in NYC,314377,Marc,"Chinatown, Manhattan",40.71515;-73.99029,Entire home/apt,"$129,00.-",3,132,23/6/19,1.49,1,171
354095,Large Beautiful East Village 1-Bdrm,1474749,Jared,"East Village, Manhattan",40.72986;-73.97913,Entire home/apt,"$199,00.-",6,41,7/6/19,0.47,1,36
355106,Big room near Prospect Park! NY!,1797859,Camila,"Prospect-Lefferts Gardens, Brooklyn",40.66039;-73.95937,Private room,"$92,00.-",7,34,7/4/19,0.39,1,332
356230,It's so easy to get to EVERYthing!,1251762,Molly,"Crown Heights, Brooklyn",40.66898;-73.9571,Entire home/apt,"$185,00.-",3,34,9/6/14,0.39,1,0
357509,Manhattan -  Best Location in Midtown,0,Ellie,"Midtown, Manhattan",40.75407;-73.96713,Entire home/apt,"$110,00.-",7,27,1/3/19,0.31,1,192
359982,Sunny private room right off L train,1631288,Kay,"Williamsburg, Brooklyn",40.70712;-73.94013,Private room,"$65,00.-",4,30,13/4/19,0.34,1,139
360400,Beautiful Room in Manhattan Loft,0,Candice,"Midtown, Manhattan",40.74553;-73.98943,Private room,"$135,00.-",3,214,2/6/19,2.45,2,167
361803,"Luxury, Adorable Studio Apartment",1562039,Jennifer,"Upper East Side, Manhattan",40.77584;-73.9502,Shared room,"$115,00.-",30,12,15/4/18,0.14,1,0
363320,HOME AWAY FROM HOME,390251,Lilly,"Harlem, Manhattan",40.79967;-73.95156,Private room,"$175,00.-",2,6,30/7/18,0.09,4,10
363673,Beautiful 3 bedroom in Manhattan,256239,Tracey,"Upper West Side, Manhattan",40.80142;-73.96931,Private room,"$3000,00.-",7,0,,,1,365
364275,Den of Zen at The Denizen Bushwick,1840564,Rico,"Williamsburg, Brooklyn",40.70507;-73.9353,Private room,"$72,00.-",3,156,4/7/19,1.8,1,110
364785,Sunny large private room in Park Slope,1842714,Susan,"Park Slope, Brooklyn",40.67962;-73.97655,Private room,"$80,00.-",2,30,29/12/18,0.74,1,0
367042,Eastern Parkway Brooklyn 1BR Flat,774128,Andre,"Crown Heights, Brooklyn",40.66847;-73.94875,Entire home/apt,"$125,00.-",5,1,4/9/14,0.02,1,0
367810,1400sf Manhattan View Artistic Loft,1728785,Veronika And John,"Greenpoint, Brooklyn",40.7376;-73.95678,Private room,"$120,00.-",5,3,24/4/19,0.09,1,242
